epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
77,3955.06,1.47815,1.87304,0.98886,0.00366,1.17056,0.7252,0.61233,0.68065,0.39178,0.68991,0.57908,0.62164,0.30274,1.51328,1.88101,1.08004,0.00468,0,0.000859027,0.000859027,0.000859027
78,4006.88,1.47476,1.86403,0.98401,0.00364,1.1352,0.70741,0.62856,0.69511,0.3935,0.6824,0.57236,0.62023,0.30339,1.49299,1.85072,1.04471,0.00465,0,0.000849963,0.000849963,0.000849963
79,4057.97,1.47005,1.86489,0.98377,0.0036,1.13805,0.71415,0.61408,0.69057,0.4005,0.6674,0.57362,0.61072,0.30363,1.52333,1.91856,1.05625,0.00463,0,0.000840844,0.000840844,0.000840844
80,4110.11,1.47024,1.87479,0.98721,0.00362,1.16392,0.69531,0.64609,0.69453,0.40185,0.66078,0.58302,0.61706,0.30071,1.50925,1.91424,1.05318,0.00478,0,0.000831674,0.000831674,0.000831674
81,4160.91,1.45768,1.84937,0.98901,0.00366,1.14016,0.76064,0.62394,0.70554,0.41175,0.71165,0.58071,0.62227,0.30936,1.49664,1.87334,1.0186,0.00465,0,0.000822454,0.000822454,0.000822454
82,4212.62,1.46467,1.85078,0.98945,0.00363,1.14792,0.73479,0.60621,0.69729,0.38887,0.67927,0.5877,0.63197,0.3087,1.49684,1.88338,1.05946,0.00463,0,0.000813187,0.000813187,0.000813187
83,4263.92,1.46799,1.85127,0.96473,0.00356,1.08575,0.70563,0.62285,0.68394,0.3941,0.68398,0.58831,0.62768,0.30975,1.50985,1.86061,1.0451,0.00469,0,0.000803876,0.000803876,0.000803876
84,4315.67,1.44707,1.82709,0.97457,0.00368,1.09721,0.7118,0.62397,0.6933,0.38173,0.6793,0.60606,0.63505,0.31111,1.49975,1.87804,1.0549,0.00479,0,0.000794521,0.000794521,0.000794521
85,4366.61,1.42792,1.8096,0.96301,0.00361,1.12215,0.72751,0.65473,0.7083,0.40262,0.68084,0.60668,0.62942,0.31495,1.49251,1.85517,1.0357,0.00459,0,0.000785127,0.000785127,0.000785127
86,4418.26,1.44106,1.83672,0.95647,0.00356,1.09515,0.73502,0.61774,0.68613,0.39913,0.69322,0.5756,0.61848,0.30551,1.50918,1.85278,1.04362,0.00467,0,0.000775694,0.000775694,0.000775694
87,4469.61,1.44891,1.83747,0.96718,0.00353,1.13889,0.72514,0.59478,0.66875,0.38736,0.68722,0.55072,0.60851,0.30028,1.49324,1.90383,1.11201,0.00457,0,0.000766226,0.000766226,0.000766226
88,4520.91,1.43853,1.81698,0.96715,0.00358,1.11632,0.71264,0.62362,0.69272,0.41005,0.67864,0.58639,0.63262,0.3154,1.47439,1.84879,1.00911,0.00465,0,0.000756725,0.000756725,0.000756725
89,4571.96,1.43171,1.80661,0.94996,0.00352,1.09694,0.75728,0.60086,0.69577,0.41347,0.7071,0.56238,0.626,0.31462,1.45449,1.83451,1.0201,0.00457,0,0.000747192,0.000747192,0.000747192
90,4623.49,1.45641,1.84274,0.96827,0.00355,1.1048,0.74292,0.62284,0.69087,0.39947,0.71073,0.57805,0.62868,0.31093,1.4931,1.85671,1.05171,0.00469,0,0.000737631,0.000737631,0.000737631
91,4674.32,1.42512,1.80709,0.94607,0.00363,1.05241,0.71114,0.64439,0.70361,0.40647,0.67694,0.60235,0.63855,0.31816,1.46713,1.87752,1.04018,0.00453,0,0.000728044,0.000728044,0.000728044
92,4726.06,1.42189,1.79026,0.93858,0.00352,1.05422,0.73132,0.649,0.71458,0.41466,0.68978,0.61187,0.64526,0.32266,1.49229,1.84703,1.05336,0.0046,0,0.000718433,0.000718433,0.000718433
