epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
72,6485.81,1.26035,1.59744,0.93885,0.00393,1.26772,0.68835,0.64591,0.70792,0.41421,0.67065,0.60814,0.64258,0.32879,1.2514,1.54358,0.91928,0.00481,0,0.000903462,0.000903462,0.000903462
73,6575.8,1.27765,1.60458,0.93445,0.00386,1.27862,0.69178,0.63731,0.69101,0.41625,0.66776,0.59226,0.62131,0.31622,1.27337,1.58027,0.94303,0.00489,0,0.000894701,0.000894701,0.000894701
74,6665.58,1.26964,1.60855,0.93971,0.00384,1.25071,0.67401,0.66841,0.70622,0.42074,0.65217,0.61258,0.63069,0.31755,1.2649,1.60462,0.93348,0.00487,0,0.000885875,0.000885875,0.000885875
75,6755.62,1.26324,1.60356,0.92341,0.00389,1.22709,0.72309,0.63541,0.70972,0.42455,0.68217,0.60197,0.64177,0.32139,1.27908,1.56771,0.91761,0.00493,0,0.000876985,0.000876985,0.000876985
76,6845.57,1.25896,1.59956,0.94003,0.004,1.24702,0.6892,0.64844,0.69962,0.41785,0.63774,0.60323,0.62218,0.32178,1.26778,1.55094,0.92566,0.00492,0,0.000868035,0.000868035,0.000868035
77,6935.4,1.26575,1.59293,0.93394,0.00406,1.23369,0.65904,0.65799,0.69463,0.41551,0.61624,0.62744,0.63103,0.32447,1.24716,1.57865,0.93781,0.00488,0,0.000859027,0.000859027,0.000859027
78,7025.2,1.26406,1.59872,0.91932,0.00392,1.24136,0.68328,0.66487,0.70699,0.42837,0.67541,0.59898,0.64833,0.33526,1.24745,1.54544,0.90565,0.00488,0,0.000849963,0.000849963,0.000849963
79,7115.26,1.24924,1.57655,0.92467,0.004,1.2611,0.6912,0.63919,0.68739,0.41823,0.66286,0.60731,0.63124,0.31928,1.29019,1.55307,0.94886,0.00493,0,0.000840844,0.000840844,0.000840844
80,7204.86,1.24148,1.56476,0.8985,0.00381,1.17944,0.69079,0.66145,0.69697,0.42213,0.66874,0.61954,0.63158,0.32382,1.24872,1.56241,0.921,0.00496,0,0.000831674,0.000831674,0.000831674
81,7294.91,1.25339,1.59406,0.92606,0.00385,1.22276,0.67291,0.65555,0.68846,0.41191,0.6497,0.61724,0.6282,0.31839,1.25956,1.55239,0.92019,0.00497,0,0.000822454,0.000822454,0.000822454
82,7384.84,1.24706,1.57644,0.89706,0.0038,1.1802,0.7516,0.60922,0.70764,0.42754,0.71182,0.5625,0.64474,0.32831,1.25235,1.55541,0.93155,0.00482,0,0.000813187,0.000813187,0.000813187
83,7474.78,1.25734,1.5819,0.91543,0.00394,1.19969,0.73623,0.62391,0.69855,0.41901,0.69419,0.58967,0.63018,0.32546,1.25235,1.54767,0.91951,0.00496,0,0.000803876,0.000803876,0.000803876
84,7564.67,1.24624,1.55743,0.89601,0.00386,1.19556,0.74708,0.65183,0.73283,0.43624,0.69009,0.61265,0.6568,0.33223,1.26806,1.55147,0.90696,0.00481,0,0.000794521,0.000794521,0.000794521
85,7654.96,1.24616,1.56423,0.91579,0.00388,1.20548,0.74439,0.6216,0.7135,0.42917,0.72123,0.59285,0.65574,0.3343,1.25986,1.54853,0.9192,0.00478,0,0.000785127,0.000785127,0.000785127
86,7744.66,1.23373,1.5636,0.89052,0.0037,1.17648,0.73886,0.62599,0.70644,0.42978,0.69617,0.58382,0.63116,0.32174,1.24549,1.54199,0.94625,0.00474,0,0.000775694,0.000775694,0.000775694
87,7834.51,1.23284,1.55368,0.88103,0.00376,1.1689,0.71779,0.65972,0.71813,0.4372,0.69922,0.63023,0.66914,0.34456,1.23577,1.50596,0.89275,0.00479,0,0.000766226,0.000766226,0.000766226
88,7924.56,1.23166,1.55388,0.88228,0.00374,1.15784,0.72903,0.65303,0.71327,0.42823,0.69298,0.60361,0.64648,0.33043,1.22762,1.50966,0.90332,0.0048,0,0.000756725,0.000756725,0.000756725
89,8014.67,1.25329,1.58105,0.88893,0.00368,1.1819,0.72654,0.65932,0.71603,0.43793,0.6831,0.63712,0.66001,0.33411,1.22319,1.5184,0.89788,0.00462,0,0.000747192,0.000747192,0.000747192
90,8104.41,1.21777,1.52397,0.87193,0.00373,1.15006,0.73542,0.67239,0.73917,0.45136,0.69428,0.6454,0.67465,0.3535,1.211,1.50889,0.89447,0.00471,0,0.000737631,0.000737631,0.000737631
91,8194.72,1.23018,1.53978,0.87215,0.00374,1.14858,0.68246,0.66536,0.70762,0.43617,0.64355,0.61671,0.63299,0.32464,1.24742,1.54278,0.89864,0.00485,0,0.000728044,0.000728044,0.000728044
92,8284.5,1.21448,1.52388,0.85982,0.00372,1.14646,0.71517,0.67701,0.72898,0.44005,0.67388,0.6321,0.65106,0.3313,1.24548,1.51345,0.88694,0.0047,0,0.000718433,0.000718433,0.000718433
93,8374.28,1.2309,1.54712,0.87707,0.00379,1.17231,0.75052,0.66609,0.7323,0.4482,0.71824,0.60895,0.66493,0.3389,1.2227,1.52665,0.87283,0.00474,0,0.0007088,0.0007088,0.0007088
94,8463.97,1.21144,1.52302,0.87175,0.0037,1.14588,0.69731,0.67256,0.71959,0.45056,0.71127,0.61415,0.65666,0.33634,1.20657,1.49656,0.89046,0.00465,0,0.000699148,0.000699148,0.000699148
95,8553.86,1.20871,1.51308,0.84845,0.00371,1.15013,0.72816,0.65966,0.72558,0.43656,0.68319,0.63875,0.6526,0.33424,1.23306,1.53419,0.89124,0.00473,0,0.00068948,0.00068948,0.00068948
96,8643.85,1.21353,1.52368,0.85481,0.00365,1.09298,0.7501,0.67073,0.73451,0.45493,0.71658,0.63861,0.67435,0.34792,1.22991,1.54002,0.87353,0.00469,0,0.000679797,0.000679797,0.000679797
97,8733.53,1.2006,1.51207,0.85277,0.00374,1.09357,0.73636,0.68172,0.74919,0.44878,0.70099,0.63292,0.67362,0.34335,1.2334,1.53867,0.86012,0.00463,0,0.000670102,0.000670102,0.000670102
98,8823.44,1.21131,1.5234,0.86039,0.0037,1.12275,0.66492,0.67687,0.70825,0.43613,0.64214,0.64372,0.64855,0.33232,1.21876,1.51205,0.88343,0.00468,0,0.000660397,0.000660397,0.000660397
99,8913.56,1.20947,1.52386,0.85312,0.00363,1.14119,0.70003,0.69897,0.74188,0.44885,0.68016,0.65078,0.67595,0.34704,1.22803,1.52741,0.87238,0.00465,0,0.000650685,0.000650685,0.000650685
100,9003.51,1.217,1.52327,0.84999,0.00366,1.09855,0.73242,0.66668,0.73609,0.43884,0.72113,0.6127,0.67121,0.34079,1.22484,1.49323,0.87815,0.00466,0,0.000640969,0.000640969,0.000640969
101,9093.37,1.19128,1.48809,0.83938,0.00366,1.11081,0.73529,0.68192,0.75558,0.45049,0.69413,0.64507,0.68586,0.35252,1.21297,1.48407,0.86283,0.00467,0,0.00063125,0.00063125,0.00063125
102,9183.23,1.20512,1.51083,0.85297,0.00369,1.10559,0.7379,0.68016,0.75335,0.46672,0.7091,0.63525,0.6855,0.35285,1.19257,1.48001,0.84938,0.00457,0,0.000621531,0.000621531,0.000621531
103,9273.38,1.19126,1.50159,0.84836,0.00366,1.09005,0.74425,0.67405,0.7446,0.44845,0.72157,0.6336,0.68996,0.35148,1.21964,1.49742,0.87472,0.00474,0,0.000611815,0.000611815,0.000611815
104,9363.43,1.20088,1.50419,0.83513,0.00352,1.11524,0.73452,0.66764,0.74511,0.45865,0.70848,0.63865,0.68699,0.35207,1.19751,1.48344,0.85495,0.00457,0,0.000602103,0.000602103,0.000602103
105,9453.4,1.18808,1.49217,0.82695,0.00351,1.06634,0.74322,0.69014,0.75343,0.46682,0.71661,0.64183,0.68615,0.35431,1.19625,1.50249,0.85581,0.00445,0,0.000592398,0.000592398,0.000592398
106,9543.22,1.19751,1.50826,0.83865,0.00365,1.08537,0.74629,0.65528,0.73627,0.45284,0.70518,0.62183,0.66568,0.35137,1.2312,1.4932,0.86635,0.00466,0,0.000582703,0.000582703,0.000582703
107,9633.01,1.18199,1.48468,0.83104,0.00356,1.07514,0.75006,0.68281,0.76013,0.47271,0.71758,0.65162,0.69635,0.36136,1.21509,1.50748,0.86547,0.00459,0,0.00057302,0.00057302,0.00057302
108,9723.38,1.18964,1.49597,0.81897,0.00351,1.03732,0.73492,0.69445,0.74795,0.4658,0.73723,0.61905,0.68618,0.35514,1.19953,1.49311,0.84864,0.00454,0,0.000563352,0.000563352,0.000563352
109,9813.2,1.20421,1.4989,0.82836,0.00357,1.05322,0.68604,0.69538,0.72982,0.44865,0.66914,0.65925,0.67682,0.34611,1.22661,1.51178,0.88101,0.00474,0,0.0005537,0.0005537,0.0005537
110,9902.84,1.18872,1.48324,0.82005,0.00357,1.05515,0.7201,0.6779,0.74214,0.46076,0.68145,0.64179,0.67248,0.35728,1.21007,1.49294,0.86403,0.00455,0,0.000544067,0.000544067,0.000544067
111,9992.71,1.17609,1.46114,0.8158,0.00346,1.04986,0.74841,0.67105,0.74447,0.46093,0.72477,0.62502,0.67442,0.34752,1.22128,1.49326,0.8666,0.00455,0,0.000534456,0.000534456,0.000534456
112,10082.5,1.16651,1.45045,0.7984,0.00349,1.00218,0.76991,0.67671,0.75937,0.48229,0.74791,0.64267,0.70479,0.37322,1.20017,1.47742,0.83626,0.00457,0,0.000524869,0.000524869,0.000524869
113,10172.8,1.17653,1.469,0.80753,0.00349,1.00656,0.74532,0.68707,0.75196,0.4739,0.72098,0.63277,0.68608,0.36444,1.1987,1.48193,0.84013,0.00457,0,0.000515308,0.000515308,0.000515308
114,10262.5,1.18465,1.46634,0.80903,0.0035,1.05123,0.74945,0.67986,0.74874,0.46687,0.72219,0.65402,0.69777,0.36363,1.20615,1.4828,0.8653,0.00465,0,0.000505775,0.000505775,0.000505775
115,10352.6,1.18521,1.47775,0.80667,0.00346,1.028,0.75245,0.67222,0.75033,0.46402,0.70223,0.65621,0.69495,0.36335,1.20195,1.4942,0.86815,0.00453,0,0.000496274,0.000496274,0.000496274
116,10442.5,1.17299,1.46027,0.80372,0.00344,1.01637,0.7698,0.68613,0.75924,0.47327,0.73261,0.64677,0.69005,0.36245,1.19448,1.50372,0.83909,0.00449,0,0.000486806,0.000486806,0.000486806
