epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
66,3339.69,0.98359,1.55609,0.60971,0.98932,0,0.80734,0.69616,0.77776,0.49093,0.74395,0.63443,0.68715,0.35261,1.0995,1.65028,0.70849,1.05603,0,0.000954546,0.000954546,0.000954546
67,3389.85,0.98616,1.55981,0.60953,0.98695,0,0.80196,0.6899,0.78095,0.4948,0.75682,0.63985,0.68418,0.35051,1.11902,1.69298,0.7106,1.0616,0,0.000946219,0.000946219,0.000946219
68,3440.08,0.98269,1.54952,0.60876,0.99217,0,0.78055,0.68733,0.77141,0.4936,0.75956,0.63112,0.693,0.35628,1.09672,1.6678,0.72779,1.06157,0,0.000937815,0.000937815,0.000937815
69,3490.21,0.98268,1.54427,0.60171,0.98849,0,0.78073,0.70565,0.76811,0.49682,0.71269,0.64424,0.65658,0.33732,1.0839,1.67073,0.71687,1.05378,0,0.000929335,0.000929335,0.000929335
70,3540.43,0.9958,1.56879,0.60212,0.99031,0,0.76322,0.70606,0.77441,0.50435,0.70435,0.65027,0.6785,0.3477,1.07136,1.68695,0.71208,1.0551,0,0.000920782,0.000920782,0.000920782
71,3590.67,0.98009,1.54802,0.59351,0.98424,0,0.744,0.72563,0.77822,0.50563,0.72609,0.64945,0.69017,0.3553,1.0674,1.65939,0.69749,1.04762,0,0.000912157,0.000912157,0.000912157
72,3640.99,0.9835,1.54659,0.59677,0.98855,0,0.77681,0.72142,0.78782,0.51281,0.73735,0.67209,0.70793,0.36993,1.07427,1.67228,0.70477,1.04971,0,0.000903462,0.000903462,0.000903462
73,3691.37,0.97729,1.5322,0.59161,0.98469,0,0.78132,0.71771,0.78814,0.51375,0.75386,0.65453,0.69946,0.36551,1.07839,1.67018,0.70729,1.05231,0,0.000894701,0.000894701,0.000894701
74,3741.31,0.96667,1.52999,0.58459,0.9835,0,0.77912,0.72083,0.77598,0.50108,0.7517,0.65234,0.69358,0.35765,1.10035,1.69031,0.70437,1.0618,0,0.000885875,0.000885875,0.000885875
75,3791.59,0.97021,1.53297,0.58663,0.97983,0,0.78698,0.71456,0.77463,0.49796,0.73107,0.65719,0.68153,0.36045,1.08173,1.66644,0.7013,1.06161,0,0.000876985,0.000876985,0.000876985
76,3841.69,0.96128,1.52396,0.57732,0.97702,0,0.76844,0.71491,0.78184,0.50964,0.71857,0.66263,0.69019,0.36256,1.08225,1.66797,0.70616,1.05953,0,0.000868035,0.000868035,0.000868035
77,3891.89,0.95816,1.51376,0.57204,0.97848,0,0.78694,0.70101,0.7689,0.49886,0.74601,0.65577,0.68983,0.3548,1.09824,1.69955,0.7193,1.06309,0,0.000859027,0.000859027,0.000859027
78,3942.02,0.96306,1.52178,0.57454,0.97598,0,0.7864,0.68224,0.7538,0.48901,0.73457,0.63064,0.66207,0.34515,1.09611,1.67804,0.71188,1.06667,0,0.000849963,0.000849963,0.000849963
79,3992.1,0.95908,1.51462,0.574,0.97747,0,0.80878,0.69226,0.77806,0.50433,0.76936,0.63859,0.69021,0.34933,1.09671,1.70507,0.71533,1.05861,0,0.000840844,0.000840844,0.000840844
80,4042.22,0.94632,1.49773,0.56654,0.9745,0,0.80982,0.69296,0.77831,0.50557,0.76335,0.64773,0.69409,0.36579,1.08547,1.67822,0.70326,1.06068,0,0.000831674,0.000831674,0.000831674
81,4092.36,0.96479,1.52057,0.57277,0.97603,0,0.77835,0.73811,0.7776,0.49892,0.74087,0.67784,0.68917,0.34566,1.06818,1.64295,0.69132,1.05714,0,0.000822454,0.000822454,0.000822454
82,4142.46,0.95417,1.49695,0.5618,0.96851,0,0.76508,0.7112,0.77609,0.50696,0.74944,0.64942,0.69258,0.36524,1.0877,1.69007,0.70082,1.05756,0,0.000813187,0.000813187,0.000813187
83,4192.76,0.95546,1.52093,0.56624,0.96849,0,0.77867,0.70673,0.77636,0.51048,0.73032,0.66369,0.69443,0.36212,1.08368,1.68511,0.69379,1.05575,0,0.000803876,0.000803876,0.000803876
84,4242.85,0.95459,1.50578,0.56511,0.97113,0,0.78316,0.71984,0.77424,0.49952,0.72752,0.66206,0.68781,0.36206,1.06988,1.66871,0.70867,1.05713,0,0.000794521,0.000794521,0.000794521
